customer_id,ownership,activation_plan_code,mnp_flag,calls_incoming_cnt,calls_outgoing_cnt,calls_incoming_duration,calls_outgoing_duration,total_call_count,total_sum_duration,tot_usage_mb,upload_usage_mb,download_usage_mb,days_since_latch,cnt_open_qrc,avg_days_to_close,cnt_call_drops,pcnt_dropped_calls,rsrp_voice_pcnt_poor_duration,rsrp_data_pcnt_poor_duration,mean_cqi_voice_pcnt_poor_duration,sinr_voice_pcnt_poor_duration,sinr_data_pcnt_poor_duration,age_on_network,cnt_connections,current_plan_code,cnt_recharges_made,total_payment_made,cnt_main_plans_taken,total_main_plans_mrp,cnt_addon_plans_taken,total_addon_plans_mrp,cnt_rchg_offline,cnt_rchg_online,cnt_rchg_on_or_before_expiry,cnt_rchg_after_expiry,current_active_plan_mrp,current_active_plan_validity,last_cycle_plan_mrp,last_cycle_plan_validity,avg_days_bw_rchg_and_expiry,stddev_days_bw_rchg_and_expiry,price_per_day,gb_per_day_quota,pcnt_quota_used,device_avg_asp,recharge_delay
10135,individual,8,0,5.0,7.0,7.929126083105523,9.704589130267017,12.0,17.63371521337254,2317.215115541246,544.1260988248005,1773.0890167164457,0,4,13,0.4935553487728231,4.112961239773526,48.99553774923512,59.187437650940645,54.726308905125286,33.43425930805259,38.608060819107436,499,7,10,53,2818.358346695896,21,1116.708024162525,32,1701.6503225333713,28,25,40.0,13.0,128,28,99,15,-2.7769654138212942,3.5655129435979664,4.571428571428571,1.0,7.543017954235827,20K_to_30K,-4.902810816153727
10136,corporate,7,0,39.0,84.0,40.87058723463507,89.80529978597434,123.0,130.67588702060942,15253.874221552598,505.40947657582996,14748.464744976769,5,4,9,2.5941410214691536,2.1090577410318323,75.13667762084864,90.76637641459975,75.11369863971295,57.236712353108544,66.09383660197749,382,1,6,41,2180.239475745882,22,1169.8845967416928,19,1010.3548790041891,22,19,28.0,13.0,128,28,300,90,1.5049091135702177,0.31580487128611257,4.571428571428571,1.0,49.654538481616534,10K_to_20K,0.2563785056229033
10137,corporate,6,0,84.0,64.0,92.50695281182497,97.77622250752214,148.0,190.2831753193471,3576.687577309141,398.92283836387276,3177.764738945268,5,1,10,4.9121088133086195,3.3189924414247427,11.6735574791601,14.101854723969154,18.445408664721608,19.255938908595134,22.235708997238145,309,4,10,33,1754.8268951125392,16,850.8251612666857,17,904.0017338458536,18,15,5.0,28.0,500,120,500,120,1.191346528291394,2.419242632356963,4.166666666666667,2.0,5.821431603693264,30K_to_50K,-0.6757405523506925
10138,individual,7,0,0.0,27.0,0.0,37.89038882328336,27.0,37.89038882328336,7380.435037376489,597.3480589032278,6783.086978473261,1,7,6,1.0879798368484197,4.029554951290443,41.75377176895003,50.439261957175184,95.53803632083343,29.543642730940775,34.115388795211786,366,8,5,39,2073.886330587546,17,904.0017338458536,22,1169.8845967416926,21,18,31.0,8.0,300,90,500,120,0.06565077988879953,1.4593647153108482,3.3333333333333335,1.5,16.01656909152884,20K_to_30K,-0.5229771329669664
10139,corporate,7,0,99.0,89.0,142.5844724595479,109.85433887329022,188.0,252.4388113328381,20427.069425906833,163.08989181798972,20263.979534088845,7,4,6,2.115699035713134,1.1253718275069862,75.81292840267734,91.5832987880359,75.95424864485038,64.34891728193764,74.30662331037199,1069,7,10,109,5796.246411129296,50,2658.8286289583925,59,3137.417782170903,56,53,11.0,98.0,500,120,2999,700,2.406122673125537,0.7029449300205348,4.166666666666667,2.0,33.247183310395236,10K_to_20K,-6.198005397288794
10140,individual,7,0,234.0,8.0,452.34448582180596,11.23843218675577,242.0,463.5829180085617,10536.634204872325,647.5029106624802,9889.131294209845,8,6,9,11.256091145246199,4.651277332746363,21.95233273591062,26.51878895072841,88.13674151599061,80.67700174226337,93.16140552927847,281,8,3,31,1648.4737499542034,15,797.6485886875178,16,850.8251612666857,17,14,21.0,10.0,1500,365,128,28,1.3000641024709738,0.0855894732480538,4.109589041095891,3.0,11.432979822995144,10K_to_20K,-1.3174095155757009
10141,corporate,10,1,18.0,74.0,35.437063135281676,109.48907742595536,92.0,144.92614056123705,9898.862732773545,414.598123862185,9484.26460891136,3,2,11,3.262471150408912,3.5461642939227307,50.293884823569925,60.755862859472465,59.71972177952183,79.8397727058912,92.19461905861202,1003,2,5,103,5477.186975654289,80,4254.125806333428,23,1223.0611693208612,53,50,79.0,24.0,99,15,2999,700,1.258570303012312,0.3406469109983148,6.6,0.5,64.44572091649442,less_10K,-5.691799017516888
10142,individual,5,0,23.0,41.0,34.156773959475686,74.29033050519999,64.0,108.44710446467568,25589.713378681103,462.7462639642285,25126.967114716874,2,5,9,2.516145637926553,3.9314775592602396,16.616560232649565,20.073085589481042,73.39965574677592,20.71643776008858,23.922213488489575,583,7,2,61,3243.770927329239,46,2446.1223386417214,15,797.6485886875175,32,29,39.0,22.0,999,180,999,180,0.04052002379395159,4.818628149747099,5.55,3.0,27.76661607929807,10K_to_20K,-7.487059765527581
10143,individual,1,1,2.0,48.0,3.692121996942128,55.14810610445706,50.0,58.840228101399184,2888.4632590548126,215.7472565419016,2672.716002512911,2,10,5,2.8192930009537336,5.638586001907468,42.51106283610838,51.35408236491219,9.464651696389003,39.03755493360991,45.078441284418126,719,2,4,75,3988.242943437589,26,1382.5908870583642,49,2605.6520563792246,39,36,28.0,47.0,1500,365,1500,365,0.208393936308491,4.346751151230405,4.109589041095891,3.0,3.1341832238007945,20K_to_30K,2.5656311466737236
10144,corporate,6,0,56.0,34.0,102.92070682815391,61.41904137703268,90.0,164.3397482051866,29742.326940466894,255.0963234278129,29487.23061703908,3,4,6,2.594717338553914,2.8830192650599042,63.78754041080944,77.05642685859856,3.8648190558681517,64.01793728601896,73.92442564615578,147,3,3,17,904.0017338458536,13,691.2954435291821,4,212.70629031667147,10,7,2.0,15.0,999,180,128,28,1.5019707095024286,2.1987956614806157,5.55,3.0,32.27249016977744,10K_to_20K,-1.8851738955614143
10145,individual,1,0,48.0,54.0,71.7095196440317,91.25644572266815,102.0,162.96596536669983,1995.934817997119,1550.0201213038224,445.91469669329643,3,7,12,4.2223377250533085,4.139546789267949,29.42215079225859,35.54245540657557,90.95624088448633,41.59007749021225,48.02595524605423,371,7,9,39,2073.886330587546,8,425.4125806333428,31,1648.4737499542034,21,18,5.0,34.0,99,15,128,28,0.9113209323403835,3.962187555497528,6.6,0.5,12.994367304668742,30K_to_50K,0.8406841733603212
10146,individual,9,0,139.0,69.0,153.6070425796579,120.7610555585361,208.0,274.368098138194,21667.115025606745,99.77746111144639,21567.337564495298,7,2,7,4.716606706809865,2.2675993782739736,51.63690237379793,62.37825075783735,89.712453239062,52.643571232994866,60.78992751632347,278,5,2,30,1595.2971773750355,17,904.0017338458536,13,691.295443529182,17,13,18.0,12.0,500,120,99,15,1.1252924247574065,0.4063970542116968,4.166666666666667,2.0,35.26548669532348,10K_to_20K,27.117878554513993
10147,individual,1,0,3.0,73.0,4.624973905797407,82.29277771569122,76.0,86.91775162148862,12400.649588356326,744.4401446687207,11656.209443687605,2,4,9,2.807370855021671,3.693909019765356,60.036222780569304,72.52477176206523,94.47203567742363,84.0393812583569,97.04409817870092,775,7,7,79,4200.949233754261,49,2605.6520563792246,30,1595.297177375036,41,38,31.0,48.0,999,180,1500,365,-4.363869442202423,5.324389028287223,5.55,3.0,13.455565959588027,30K_to_50K,-6.081697916096973
10148,corporate,9,1,81.0,19.0,84.26714594244629,21.18703815257606,100.0,105.45418409502236,6180.361097374559,1340.4705934438,4839.890503930759,4,0,,3.3629337071718544,3.3629337071718544,74.1401098840991,89.56250574609743,74.25455228294025,43.44872789838202,50.17222345971237,331,1,4,35,1861.1800402708748,13,691.2954435291821,22,1169.8845967416928,19,16,27.0,8.0,500,120,300,90,0.2740834631095349,7.027308894861582,4.166666666666667,2.0,10.059181473591403,30K_to_50K,34.684410193954164
10149,individual,6,0,11.0,93.0,11.199521056958911,108.01024468564448,104.0,119.2097657426034,10852.85911806369,1523.3059200246198,9329.553198039072,4,9,10,7.610481395541958,7.317770572636498,56.099197555443936,67.76877875235638,5.678749927582416,65.05966279355883,75.12735349873209,416,3,7,43,2286.5926209042177,27,1435.767459637532,16,850.8251612666857,23,20,16.0,27.0,1500,365,500,120,0.37335026488689804,0.1252963723441633,4.109589041095891,3.0,11.77610581387119,20K_to_30K,0.9494149929198699
10150,corporate,6,0,124.0,50.0,199.90537207776325,76.56930941278914,174.0,276.47468149055237,2889.1926580277177,1439.6425165469102,1449.5501414808073,6,3,10,9.280527135736195,5.333636284905859,28.47063115223961,34.39300360025984,87.72776511835832,7.457633021798696,8.611668247809568,302,1,7,33,1754.8268951125392,21,1116.708024162525,12,638.1188709500143,18,15,26.0,7.0,300,90,99,15,-4.597666304461038,1.7332528049330584,3.3333333333333335,1.5,6.269949344678207,30K_to_50K,-5.607620159051091
10151,individual,2,0,17.0,10.0,23.29646527913924,17.806631429921055,27.0,41.103096709060296,2228.4668075098334,666.1894173717551,1562.2773901380783,1,3,9,0.9549775204421362,3.5369537794153194,59.968036323312475,72.44240136931268,3.3410256044416053,56.93484537776217,65.74525706755227,350,6,7,37,1967.5331854292106,14,744.47201610835,23,1223.0611693208607,20,17,31.0,6.0,2999,700,128,28,-0.7010088243046573,3.132735671458076,4.284285714285715,4.0,1.8135309305906846,20K_to_30K,7.29155737673703
10152,individual,2,0,26.0,57.0,44.56880111957505,75.75845891769299,83.0,120.32726003726805,32912.24328127882,400.75802561247934,32511.485255666335,3,2,12,1.8237699335449036,2.197313172945667,9.597741372430374,11.594233784676533,94.18133094271998,78.17838270510832,90.2761364147021,272,2,4,29,1542.1206047958678,18,957.1783064250213,11,584.9422983708465,16,13,24.0,5.0,1500,365,128,28,-1.7451267177682395,3.312619589740355,4.109589041095891,3.0,35.71206953263761,30K_to_50K,1.236823091352269
10153,corporate,10,1,50.0,106.0,88.69364066341731,144.26934698060415,156.0,232.96298764402147,7972.850357905373,72.40355264468415,7900.446805260689,5,2,4,8.735791257970504,5.5998661910067336,62.827990350910305,75.89727416934936,68.81661221683241,28.070877595506644,32.414719867654384,455,8,6,47,2499.2989112208893,11,584.9422983708464,36,1914.356612850043,25,22,22.0,25.0,500,120,99,15,-4.072536443727262,2.3134235029426127,4.166666666666667,2.0,12.97664446273661,less_10K,-10.16589133194007
10154,corporate,5,0,18.0,40.0,27.531773909439885,56.16310157548159,58.0,83.69487548492148,7194.732274774857,722.3908973194374,6472.341377455419,2,6,10,1.877078564372093,3.2363423523656776,55.56234709693105,67.1202543254231,38.28339542602392,45.987381847544356,53.10372270917595,291,1,1,31,1648.4737499542034,14,744.47201610835,17,904.0017338458534,17,14,2.0,29.0,99,15,128,28,-1.2999800028466133,9.233499879039533,6.6,0.5,46.840704913898804,30K_to_50K,-0.9235883080941107
10155,corporate,5,0,53.0,139.0,53.63171154947346,169.71893990788737,192.0,223.35065145736084,14455.80567845467,2921.5412622005547,11534.264416254115,7,3,10,4.729528314626081,2.463295997201084,40.780852261208054,49.263958748981274,31.79250336101226,14.483404613072278,16.72464644773988,956,1,4,97,5158.127540179282,52,2765.1817741167283,45,2392.9457660625535,50,47,30.0,67.0,300,90,2999,700,-0.9865806952606386,0.3627619327033805,3.3333333333333335,1.5,31.371106073035307,20K_to_30K,-9.386629621117596
10156,individual,4,1,2.0,168.0,2.704068055299625,196.6069325938204,170.0,199.31100064912002,4132.642437662957,3250.056276500241,882.5861611627151,6,10,8,8.130429039217614,4.782605317186832,82.14174546162383,99.22861675551658,70.3076961289178,66.68879193088405,77.00858305541269,270,7,9,29,1542.1206047958678,12,638.1188709500143,17,904.0017338458536,16,13,4.0,25.0,500,120,500,120,8.183528075534925,7.0877336823585875,4.166666666666667,2.0,6.726306050883719,20K_to_30K,11.651141748233757
10157,individual,7,0,102.0,150.0,114.58580939304636,209.4510758610205,252.0,324.0368852540669,9489.793763644966,1009.9673911081065,8479.82637253686,9,4,12,2.933940517190179,1.1642621099961028,47.55004666408492,57.441259990534135,17.110764259273182,28.907548607908833,33.38086196264699,760,4,4,79,4200.949233754261,20,1063.531451583357,59,3137.4177821709036,41,38,48.0,31.0,999,180,999,180,-3.0905770263792514,8.168699353707865,5.55,3.0,10.297085247010598,20K_to_30K,-8.718720834209313
10158,corporate,3,0,242.0,32.0,318.5404814544133,52.35782135404972,274.0,370.898302808463,15809.0592591037,1140.6415350762104,14668.41772402749,10,8,8,5.7838697196339375,2.110901357530634,74.02325194979943,89.42133938650404,6.3293128921197646,28.968558768805977,33.45131317201274,566,5,1,59,3137.417782170903,39,2073.886330587546,20,1063.531451583357,31,28,25.0,34.0,300,90,300,90,7.150447851885977,8.184266528355698,3.3333333333333335,1.5,34.3078542949299,30K_to_50K,1.2802900576891059
10159,individual,1,0,2.0,36.0,2.2734068061062445,39.09129545710775,38.0,41.36470226321399,21058.980819113916,3131.7010701155577,17927.279748998357,1,0,,0.7625982605697921,2.006837527815242,56.01292236725295,67.66455686692647,21.706370191954317,6.898411283527202,7.965909456396691,938,2,2,96,5104.950967600114,51,2712.0052015375604,45,2392.945766062554,50,46,43.0,53.0,999,180,2999,700,-1.7676100282304572,3.2624389508848104,5.55,3.0,22.85045661796215,20K_to_30K,-9.30948435064732
10160,corporate,2,0,79.0,17.0,149.3950054663481,22.507483240328224,96.0,171.9024887066763,8023.243054071798,135.65213489488767,7887.590919176911,3,1,13,2.1070779450061843,2.194872859381442,51.18552830998316,61.83298326029457,48.74672300819045,23.174628455993602,26.760798157527155,605,6,1,63,3350.1240724875747,25,1329.4143144791963,38,2020.7097580083785,33,30,7.0,56.0,300,90,999,180,1.0278221816399777,3.338424873760939,3.3333333333333335,1.5,17.411551766648866,less_10K,3.846524214602539
10161,individual,9,0,9.0,163.0,10.325614278677383,303.7241508511195,172.0,314.04976512979687,30967.149433649327,67.92931556243208,30899.220118086894,6,4,4,9.076524529974321,5.2770491453339075,25.51974570883025,30.828284113134984,98.99902227694078,18.110357081512827,20.912853525975905,400,7,9,43,2286.5926209042177,18,957.1783064250213,25,1329.4143144791965,23,20,32.0,11.0,999,180,300,90,0.02240902542421752,0.929615348998953,5.55,3.0,33.60150763199797,30K_to_50K,21.42593326819651
10162,individual,1,1,35.0,6.0,41.854415968254266,10.684029209343969,41.0,52.538445177598234,1418.105012961,1140.90984191928,277.19517104171996,2,8,8,2.331368492539077,5.686264615948968,20.007652788125675,24.169582707709825,89.14417570102341,71.44417218704025,82.49983705497243,360,2,8,39,2073.886330587546,23,1223.0611693208607,16,850.8251612666854,21,18,36.0,3.0,300,90,128,28,1.7367316185792723,0.29291111774639966,3.3333333333333335,1.5,3.077484837154948,30K_to_50K,7.056963125673301
10163,individual,2,0,58.0,7.0,89.82827201922765,8.806890973079268,65.0,98.63516299230692,8757.232536838694,998.1785999126377,7759.053936926057,2,7,7,2.479136774783403,3.8140565765898513,23.383610187112563,28.247796301107677,32.29421310057765,75.19821705840783,86.83480351485481,1100,4,10,113,6008.952701445967,27,1435.767459637532,86,4573.185241808435,58,55,30.0,83.0,999,180,2999,700,0.8217958396478222,3.004511053926682,5.55,3.0,9.502205443618374,10K_to_20K,5.98278069885963
10164,corporate,10,0,82.0,13.0,133.94171849853828,25.282396105259064,95.0,159.22411460379735,15729.386008829944,1036.2577835432862,14693.128225286659,3,1,11,2.999202729463103,3.1570555046980036,20.0288862258228,24.195233059304,66.54256361275377,54.015234323100756,62.37384931097733,719,7,9,75,3988.242943437589,45,2392.9457660625535,30,1595.2971773750355,39,36,4.0,71.0,128,28,1500,365,-0.5981304178545792,6.809624773078166,4.571428571428571,1.0,51.202428414159975,10K_to_20K,-9.665096490357545
10165,individual,10,0,10.0,27.0,16.380819856199164,45.65490231284348,37.0,62.03572216904264,24950.676597434147,1886.870003150033,23063.806594284113,1,3,9,0.8982985282650986,2.427833860175942,64.97312011546788,78.48862717873459,7.554461263155443,38.87005098091716,44.885016847124106,518,6,7,54,2871.534919275064,26,1382.5908870583642,28,1488.9440322167,29,25,50.0,4.0,128,28,999,180,-0.3218900749580216,6.18411913236968,4.571428571428571,1.0,81.21965038227262,less_10K,-11.484273750646391
10166,individual,2,0,60.0,32.0,82.15615916114768,46.06357005376776,92.0,128.21972921491545,50324.542634325946,775.289572919281,49549.25306140666,3,3,6,4.8296130907484836,5.249579446465743,77.35569423538075,93.44698598748012,18.2246903449232,71.27654396063289,82.30626911316445,691,3,10,71,3775.5366531209174,15,797.6485886875178,56,2977.8880644333994,37,34,26.0,45.0,1500,365,1500,365,1.6570063733152578,0.3272526188060211,4.109589041095891,3.0,54.60562351814882,50K_above,-0.4057608193036959
10167,corporate,7,0,30.0,32.0,53.47192651993471,57.02371133392094,62.0,110.49563785385565,15746.497290650519,1043.3779727647343,14703.119317885785,2,6,11,2.6172016158967777,4.221292928865771,31.56576729106863,38.131980365362814,17.63600418218161,28.337023444974676,32.722050592356275,366,8,8,39,2073.886330587546,27,1435.767459637532,12,638.1188709500141,21,18,24.0,15.0,500,120,300,90,0.9364607799884725,1.174943945956526,4.166666666666667,2.0,25.629064600668165,50K_above,-5.887352961225414
10168,individual,7,0,68.0,45.0,110.98109384138955,82.53679770880538,113.0,193.51789155019492,3913.737651390641,1387.4580717535657,2526.279579637075,4,5,10,4.094862056308845,3.623771731246765,21.42497671135786,25.881733960479803,83.99146030721634,17.190870924520972,19.851081014601057,847,8,9,87,4626.361814387603,63,3350.1240724875747,24,1276.2377419000281,45,42,20.0,67.0,500,120,1500,365,-2.985930839640794,1.6014291853493754,4.166666666666667,2.0,6.3700157086436215,30K_to_50K,-8.291504024676758
10169,corporate,4,0,192.0,6.0,297.4085327070893,11.912729371044948,198.0,309.3212620781343,11112.133215200925,3075.7156706006867,8036.417544600238,7,1,5,5.299397489495199,2.6764633785329286,44.574645637895216,53.846925265084636,18.041920759174314,29.244579017156564,33.770046314489086,195,2,10,21,1116.708024162525,4,212.7062903166714,17,904.0017338458536,12,9,4.0,17.0,999,180,99,15,-1.7488182861708381,1.281957524289571,5.55,3.0,12.057436214410725,10K_to_20K,-4.228898717244764
10170,corporate,4,0,15.0,253.0,26.867068118307284,465.916764432161,268.0,492.7838325504683,18494.15579210411,1077.0596617198848,17417.096130384223,9,4,9,15.339895653255722,5.723841661662583,30.530456925765296,36.8813079467971,34.89133417899074,8.8617966711409,10.233119917316923,462,8,2,49,2605.6520563792246,15,797.6485886875178,34,1808.0034676917069,26,23,44.0,5.0,128,28,500,120,3.1605885311281186,1.2559653243775157,4.571428571428571,1.0,60.20233005242223,30K_to_50K,-11.308403967828422
10171,individual,7,0,29.0,13.0,37.21045824897177,23.105808790809217,42.0,60.31626703978098,1687.586956579229,242.57364455227224,1445.0133120269568,2,4,12,0.98381822936925,2.3424243556410715,70.44974695300162,85.10448495629429,3.9370656286919603,66.18947393354966,76.43199783988445,634,5,6,65,3456.4772176459105,20,1063.531451583357,45,2392.9457660625535,34,31,27.0,38.0,1500,365,1500,365,3.5464638135112265,4.896503726688508,4.109589041095891,3.0,1.831149041427115,10K_to_20K,6.194612155448754
10172,individual,1,0,20.0,13.0,31.00231857644402,14.812502490631452,33.0,45.81482106707547,4787.413645484171,870.1710388193982,3917.2426066647727,1,4,5,1.0200524829793614,3.091068130240489,0.9739142538694747,1.1765048783276555,7.966228812641207,20.858648578320476,24.086430792328862,574,1,8,59,3137.417782170903,18,957.1783064250213,41,2180.239475745882,31,28,2.0,57.0,99,15,1500,365,2.848424915912062,4.1746411490914035,6.6,0.5,31.168057587787573,less_10K,0.06174078624332857
10173,corporate,6,0,140.0,41.0,177.71713501987844,75.09092163992344,181.0,252.80805665980188,5436.653555968296,3486.689369456499,1949.9641865117972,6,5,13,13.099123509100124,7.237084811657528,8.251198032780914,9.967586673102868,51.48283163367815,54.41035724358595,62.830115729340655,487,1,7,51,2712.0052015375604,11,584.9422983708464,40,2127.062903166714,27,24,26.0,25.0,500,120,500,120,1.3388138862431085,1.7155751812721172,4.166666666666667,2.0,8.84871998041715,30K_to_50K,2.534605132587812
10174,corporate,5,0,146.0,69.0,223.90700663645745,120.82894157282782,215.0,344.73594820928525,4393.402050180482,242.44863509884934,4150.953415081633,8,6,9,8.235915232209056,3.830658247539096,19.810297411776276,23.93117407767208,67.11452908662243,56.5366421313631,65.28543365667029,326,4,4,35,1861.1800402708748,27,1435.767459637532,8,425.4125806333427,19,16,9.0,26.0,1500,365,500,120,-0.6166441962114968,1.805257001030792,4.109589041095891,3.0,4.767146321810419,30K_to_50K,-0.9479726839374027
10175,individual,10,0,23.0,28.0,35.391896118029656,39.08813447692259,51.0,74.48003059495224,16830.626582619658,3557.437057559536,13273.189525060123,2,5,11,2.3361210035976554,4.580629418818932,33.43762286590172,40.39321353508609,65.45728506654062,58.939039223360396,68.05959091210377,552,6,7,57,3031.064637012568,26,1382.5908870583642,31,1648.4737499542036,30,27,3.0,54.0,300,90,500,120,-0.7012545052733756,10.782703800676282,3.3333333333333335,1.5,36.52479727131002,30K_to_50K,-4.143924299735458
10176,corporate,9,0,22.0,19.0,43.1708079346249,34.0219841741243,41.0,77.19279210874919,4330.055108080529,3132.4211750799504,1197.6339330005783,2,2,10,0.9542850385315266,2.3275244842232357,48.995729866782824,59.187669732185164,57.01712427857083,23.652648158553326,27.312789262791824,482,5,2,51,2712.0052015375604,25,1329.4143144791963,26,1382.5908870583642,27,24,3.0,48.0,300,90,1500,365,-4.535868724310735,1.3442606010147922,3.3333333333333335,1.5,9.396820981077537,less_10K,27.570151010560465
10177,corporate,10,0,12.0,27.0,23.098483406491034,42.309416550201625,39.0,65.40789995669266,4308.480779953084,166.50731901082756,4141.973460942256,1,6,4,2.3250458759125494,5.96165609208346,76.57231955815291,92.50065613795269,82.33301839933984,54.2755642836045,62.674464164010544,491,1,4,51,2712.0052015375604,12,638.1188709500143,39,2073.886330587546,27,24,49.0,2.0,1500,365,999,180,-3.9599862913755746,0.5952286515594779,4.109589041095891,3.0,4.675000846303259,30K_to_50K,-0.3515324891621905
10178,corporate,7,0,7.0,6.0,12.257576710667799,10.093441469454357,13.0,22.351018180122153,38303.10343312605,1530.3513073945312,36772.752125731524,1,6,7,0.5747127296647538,4.420867151267338,42.93140037450985,51.861857215222415,2.942254307439973,59.811640038414076,69.06722278538655,220,4,4,25,1329.4143144791963,10,531.7657257916785,15,797.6485886875178,14,11,4.0,21.0,999,180,128,28,4.0814015355233755,10.444442647159176,5.55,3.0,41.56152716268018,10K_to_20K,-0.7340622192903457
10179,individual,6,0,35.0,25.0,51.94808444042071,39.93455993407322,60.0,91.88264437449394,9875.0998780171,703.8231894202407,9171.27668859686,2,6,10,1.4155830119250588,2.3593050198750976,15.73569129474186,19.008981025349048,96.70530355759286,17.670289343024436,20.404687280821644,294,5,5,31,1648.4737499542034,13,691.2954435291821,18,957.1783064250213,17,14,19.0,12.0,300,90,99,15,-0.7946058870974908,0.37568843842106103,3.3333333333333335,1.5,21.43033827694683,20K_to_30K,-4.26691985140012
10180,individual,5,0,19.0,35.0,19.773319079055497,46.077085958342806,54.0,65.8504050373983,1906.2871541550408,32.515946235148135,1873.7712079198925,2,5,13,1.6516982701511587,3.0587005002799232,46.340968685651504,55.980673358544976,92.3179934297185,49.50420511731721,57.16475858972082,947,7,3,97,5158.127540179282,33,1754.8268951125392,64,3403.3006450667426,50,47,31.0,66.0,128,28,1500,365,1.2817311586316813,0.5137975288431765,4.571428571428571,1.0,6.205361829931773,50K_above,-0.5091333066503605
10181,corporate,4,0,77.0,46.0,121.6122906096314,46.429769367110886,123.0,168.04205997674228,10345.691729645529,303.31013505966484,10042.381594585864,4,3,4,3.4993576123855057,2.8450061889313054,43.054408815364816,52.01045349068133,10.520040220840944,24.061411248993757,27.7848066061678,471,1,8,49,2605.6520563792246,27,1435.767459637532,22,1169.8845967416926,26,23,34.0,15.0,1500,365,500,120,0.8563376271548516,4.414628208887972,4.109589041095891,3.0,11.225793977479958,less_10K,-2.0565932533885265
10182,corporate,3,0,75.0,33.0,112.54779545898008,43.10359105664056,108.0,155.65138651562063,4642.181469015616,903.013701132972,3739.167767882644,4,8,9,5.377933601320624,4.979568149370948,0.512745236044436,0.6194049108006916,49.373406659465715,42.28100486787967,48.82380053321289,698,5,2,72,3828.7132257000853,19,1010.3548790041892,53,2818.358346695896,38,34,5.0,67.0,500,120,1500,365,-0.46729123636482306,8.294880636701716,4.166666666666667,2.0,7.555633901392604,20K_to_30K,-1.661981240715022
10183,corporate,3,0,53.0,99.0,53.09709141534068,115.28104800815449,152.0,168.37813942349516,3434.964536994099,1022.2299151869157,2412.7346218071834,5,3,10,4.353192958937648,2.8639427361431897,6.524427962769369,7.881619245223903,30.47503142358181,71.56468319294032,82.63899659795177,363,2,5,39,2073.886330587546,10,531.7657257916785,29,1542.1206047958676,21,18,8.0,31.0,1500,365,300,90,6.563115868440732,2.308603436967227,4.109589041095891,3.0,3.7271750618425554,20K_to_30K,6.871174673085404
10184,individual,8,0,19.0,10.0,20.427890584233307,15.971961834413941,29.0,36.39985241864725,18060.752321233398,1297.4114979183178,16763.34082331508,1,3,14,0.8468193136467284,2.9200665987818217,20.186939069207803,24.386163565287678,75.73719576261986,48.92491290223402,56.495823505324296,409,7,1,43,2286.5926209042177,33,1754.8268951125392,10,531.7657257916785,23,20,19.0,24.0,99,15,99,15,-0.14589475438670774,11.01856444721088,6.6,0.5,117.5830229246966,less_10K,-13.238638040206336
10185,corporate,6,0,28.0,129.0,51.00039058338189,179.64184891253288,157.0,230.64223949591477,2860.3967657067424,1150.694907873768,1709.7018578329742,5,4,14,6.5082411330120395,4.145376517842063,41.078748704482265,49.62382268706009,19.2405423966439,63.64079856351162,73.48892639965993,496,8,6,51,2712.0052015375604,24,1276.2377419000286,27,1435.7674596375318,27,24,36.0,15.0,99,15,1500,365,7.019005250648566,1.4186835089156093,6.6,0.5,18.622374776736603,less_10K,3.75739697824792
10186,individual,2,0,9.0,8.0,14.192145323211086,15.83089157912117,17.0,30.023036902332258,1864.3970513698705,1757.9130753113066,106.48397605856385,1,10,12,0.8362521994023353,4.919130584719619,57.03458177328441,68.89873869598351,18.522338734819353,66.97074076079129,77.33416220082277,346,8,3,37,1967.5331854292106,13,691.2954435291821,24,1276.2377419000286,20,17,6.0,31.0,999,180,500,120,1.257620033672516,1.772794405008073,5.55,3.0,2.023000272753766,50K_above,10.879977072925778
10187,corporate,6,0,82.0,170.0,98.87693626123404,310.12696295442936,252.0,409.0038992156634,4948.524786951344,1304.028904599153,3644.495882352191,9,9,6,11.45564201691742,4.545889689252944,73.39245010398947,88.659320095889,58.51902787369882,58.32485805309333,67.35036796335699,436,5,2,45,2392.9457660625535,36,1914.3566128500427,9,478.58915321251084,24,21,14.0,31.0,99,15,999,180,-0.04095792971385026,0.5235676944849392,6.6,0.5,32.21695824838115,30K_to_50K,-1.949165648903251
10188,individual,4,0,133.0,45.0,167.59409617285442,70.1215143857934,178.0,237.71561055864782,4517.657331993386,573.6054360639766,3944.0518959294095,6,2,7,9.814496858389672,5.513762279994198,50.48611152907297,60.98807596845063,23.11221636127998,85.00305189864778,98.1568925237809,328,2,2,35,1861.1800402708748,16,850.8251612666857,19,1010.3548790041891,19,16,27.0,8.0,99,15,300,90,-0.22916780067299625,3.406855664969788,6.6,0.5,29.411831588498607,10K_to_20K,0.9356558007335583
10189,individual,5,0,9.0,44.0,11.687801862484317,79.44734906982279,53.0,91.13515093230711,1353.0142913568473,549.7799729935017,803.2343183633456,2,3,6,1.19918895716641,2.262620673898887,4.263607417719041,5.150509817769544,24.372462184920852,71.19659054809938,82.21394326902512,489,2,9,51,2712.0052015375604,35,1861.1800402708748,16,850.8251612666857,27,24,26.0,25.0,128,28,500,120,4.654976003178304,2.1926738585198957,4.571428571428571,1.0,4.404343396343904,10K_to_20K,7.706073936078704
